SITE ID,SITE NAME,SUB REGION,CLASSIFICATION,CLASS,CONTRACTOR,REGIONAL SUPERVISOR,SDM,Lat,Long,IENG_to_New_Vendor,CAM_to_New_Vendor,NET_to_IENG,,,
609566,Karenga 2,TBC,TBC,TBC,I-Engineering,Moses Kaganda,Allan Kavuma,3.57205498,33.69386336,#N/A,#N/A,#N/A,I-Engineering,Moses Kaganda,
605668,Lecu 900,TBC,TBC,TBC,I-Engineering,Innocent Ayiko,Allan Kavuma,3.64456317,31.83110718,#N/A,#N/A,#N/A,I-Engineering,Abu Kasamba,
606290,Nsumbi,TBC,TBC,TBC,CAM_to_New_Vendor,Abu Kasamba,Faridah Nantege,0.3533472,32.5201939,#N/A,CAM_to_IENG,#N/A,Camusat,Christopher Alituha,
608180,Makandwa,TBC,TBC,TBC,Netis,Emmanuel Kafuko,Kenneth Andama,0.5202869,33.57343,#N/A,#N/A,#N/A,Netis,Emmanuel Kafuko,
607690,Buziranduulu,TBC,TBC,TBC,Camusat,M Patrick Kalibbala,Faridah Nantege,-0.5775,31.5600433,#N/A,#N/A,#N/A,Camusat,M Patrick Kalibbala,
606152,Badyang,TBC,TBC,TBC,I-Engineering,Muhamood Kyongo,Allan Kavuma,2.086775,32.937825,#N/A,#N/A,#N/A,I-Engineering,Muhamood Kyongo,
701390,Bulinda,TBC,TBC,TBC,Netis,Samuel Naseke,Kenneth Andama,0.955966667,33.20182,#N/A,#N/A,#N/A,Netis,Samuel Naseke,
607431,Matete_B,TBC,TBC,TBC,Camusat,M Patrick Kalibbala,Faridah Nantege,-0.24234,31.4918661,#N/A,#N/A,#N/A,Camusat,M Patrick Kalibbala,
609523,Oyaro,TBC,TBC,TBC,Netis,Moses Wandera,Kenneth Andama,2.6312807,33.6642771,#N/A,#N/A,#N/A,Netis,Moses Wandera,
609087,Kabale,TBC,TBC,TBC,Camusat,Denis Masaba,Faridah Nantege,-1.2595719,29.9940631,#N/A,#N/A,#N/A,Camusat,Denis Masaba,
701859,Lorikowo,TBC,TBC,TBC,I-Engineering,Moses Kaganda,Allan Kavuma,3.5659417,32.0667117,#N/A,#N/A,#N/A,I-Engineering,Moses Kaganda,
605144,Kitala,TBC,TBC,TBC,Camusat,Abu Kasamba,Faridah Nantege,0.1091784,32.5210437,#N/A,#N/A,#N/A,Camusat,Paul Mbabazi (Camusat),
701394,Mbuya 2,TBC,TBC,TBC,Netis,Paul Mbabazi,Kenneth Andama,0.32182,32.6199017,#N/A,#N/A,#N/A,Netis,Benbridge Mulongo,
606432,Butta,TBC,TBC,TBC,Netis,Jude Musana,Kenneth Andama,1.390104183,34.32575538,#N/A,#N/A,#N/A,Netis,Jude Musana,
609899,Masaka Buddu,TBC,TBC,TBC,Camusat,M Patrick Kalibbala,Faridah Nantege,-0.749045,31.25214,#N/A,#N/A,#N/A,Camusat,M Patrick Kalibbala,
701029,Businzigo,TBC,TBC,TBC,Camusat,Christopher Alituha,Faridah Nantege,0.430015,32.0261283,#N/A,#N/A,#N/A,Camusat,Christopher Alituha,
609405,Kasheshe,TBC,TBC,TBC,Camusat,Denis Masaba,Faridah Nantege,-0.8783883,29.911352,#N/A,#N/A,#N/A,Camusat,Denis Masaba,
607553,Namungoona Hill,TBC,TBC,TBC,Camusat,Abu Kasamba,Faridah Nantege,0.329761505,32.54594564,#N/A,#N/A,#N/A,Camusat,Paul Mbabazi (Camusat),
606559,Walukuba West,TBC,TBC,TBC,Netis,Emmanuel Kafuko,Kenneth Andama,0.4379115,33.2209109,#N/A,#N/A,#N/A,Netis,Emmanuel Kafuko,
609519,Osu,TBC,TBC,TBC,I-Engineering,Innocent Ayiko,Allan Kavuma,3.0256633,30.9168083,#N/A,#N/A,#N/A,I-Engineering,Abu Kasamba,
607088,Buziga,TBC,TBC,TBC,Netis,Paul Mbabazi,Kenneth Andama,0.2549532,32.6151438,#N/A,#N/A,#N/A,Netis,Paul Mbabazi,
605373,Nakitooma,TBC,TBC,TBC,IENG_to_New_Vendor,Latima Musoke,Allan Kavuma,1.5068333,32.0990667,IENG_to_New_Vendor,#N/A,#N/A,I-Engineering,Latima Musoke,
606275,Nabiswa Road Kiwatule,TBC,TBC,TBC,NET_to_IENG,Benbridge Mulongo,Kenneth Andama,0.3704152,32.6240399,#N/A,#N/A,NET_to_IENG,Netis,Benbridge Mulongo,
701588,KIZEI,TBC,TBC,TBC,I-Engineering,Robert Otim,Allan Kavuma,0.6147161,32.5495402,#N/A,#N/A,#N/A,I-Engineering,Robert Otim,
606448,Kawempe Jinja Karoli,TBC,TBC,TBC,I-Engineering,Joash Lubwama,Allan Kavuma,0.3828233,32.5457489,#N/A,#N/A,#N/A,I-Engineering,Joash Lubwama,
609020,Buhaguzi,TBC,TBC,TBC,IENG_to_New_Vendor,Latima Musoke,Allan Kavuma,1.207926667,30.90958333,IENG_to_New_Vendor,#N/A,#N/A,I-Engineering,Latima Musoke,
609290,Nyakasanga2,TBC,TBC,TBC,Camusat,Stephen Rwabwogo,Faridah Nantege,0.1866425,30.0785934,#N/A,#N/A,#N/A,Camusat,Stephen Rwabwogo,
609677,Lunguja Zone,TBC,TBC,TBC,Camusat,Christopher Alituha,Faridah Nantege,0.3162303,32.5367749,#N/A,#N/A,#N/A,Camusat,Christopher Alituha,
701216,Lweza Zone,TBC,TBC,TBC,Netis,Samuel Naseke,Kenneth Andama,0.3421843,32.7590865,#N/A,#N/A,#N/A,Netis,Samuel Naseke,
609326,Rushere,TBC,TBC,TBC,Camusat,Thomasi Seruyange,Faridah Nantege,-0.2072937,30.9346511,#N/A,#N/A,#N/A,Camusat,Thomasi Seruyange,
606673,Kyanamukaka 2,TBC,TBC,TBC,Camusat,M Patrick Kalibbala,Faridah Nantege,-0.4946778,31.8037163,#N/A,#N/A,#N/A,Camusat,M Patrick Kalibbala,
701099,Kigabo,TBC,TBC,TBC,Camusat,Stephen Rwabwogo,Faridah Nantege,-0.0307128,30.1481494,#N/A,#N/A,#N/A,Camusat,Stephen Rwabwogo,
701076,Nakiwogo 2,TBC,TBC,TBC,Camusat,Abu Kasamba,Faridah Nantege,0.074132,32.4516232,#N/A,#N/A,#N/A,Camusat,Paul Mbabazi (Camusat),
608107,Jinja3,TBC,TBC,TBC,Netis,Samuel Naseke,Kenneth Andama,0.4172004,33.1764701,#N/A,#N/A,#N/A,Netis,Samuel Naseke,
608171,Lwaki,TBC,TBC,TBC,Netis,Emmanuel Kafuko,Kenneth Andama,0.6731559,33.3818724,#N/A,#N/A,#N/A,Netis,Emmanuel Kafuko,
605161,Apex_House,TBC,TBC,TBC,Netis,Benbridge Mulongo,Kenneth Andama,0.3550992,32.6125584,#N/A,#N/A,0,Netis,Benbridge Mulongo,
609555,Akaidebe,TBC,TBC,TBC,I-Engineering,Muhamood Kyongo,Allan Kavuma,2.0307494,32.9609916,#N/A,#N/A,#N/A,I-Engineering,Muhamood Kyongo,
605271,Mbuyahill,TBC,TBC,TBC,Netis,Paul Mbabazi,Kenneth Andama,0.3287967,32.6244599,#N/A,#N/A,#N/A,Netis,Benbridge Mulongo,
606668,Nyongozi,TBC,TBC,TBC,Camusat,Denis Masaba,Faridah Nantege,-0.772188333,30.32400667,#N/A,#N/A,#N/A,Camusat,Denis Masaba,
608623,Ochero,TBC,TBC,TBC,Netis,Moses Wandera,Kenneth Andama,1.6998422,32.8439592,#N/A,#N/A,#N/A,Netis,Moses Wandera,
701233,Kikumbi Kaba,TBC,TBC,TBC,Camusat,Christopher Alituha,Faridah Nantege,0.4174225,32.0290771,#N/A,#N/A,#N/A,Camusat,Christopher Alituha,
701653,Mombi,TBC,TBC,TBC,IENG_to_New_Vendor,Latima Musoke,Allan Kavuma,1.92562,32.086095,IENG_to_New_Vendor,#N/A,#N/A,I-Engineering,Latima Musoke,
608321,Balisanga,TBC,TBC,TBC,Netis,Samuel Naseke,Kenneth Andama,1.023671,32.8176784,#N/A,#N/A,#N/A,Netis,Samuel Naseke,
606807,Amagoro 2,TBC,TBC,TBC,Netis,Jude Musana,Kenneth Andama,0.6753867,34.1811233,#N/A,#N/A,#N/A,Netis,Jude Musana,
605186,Kanyanya,TBC,TBC,TBC,NET_to_IENG,Benbridge Mulongo,Kenneth Andama,0.3755157,32.5821282,#N/A,#N/A,NET_to_IENG,Netis,Benbridge Mulongo,
605475,Nateete_Market,TBC,TBC,TBC,Camusat,Abu Kasamba,Faridah Nantege,0.2988016,32.5338088,#N/A,#N/A,#N/A,Camusat,Christopher Alituha,
701584,KASOMA ZONE,TBC,TBC,TBC,I-Engineering,Robert Otim,Allan Kavuma,0.8424917,32.48567,#N/A,#N/A,#N/A,I-Engineering,Robert Otim,
606260,Anai,TBC,TBC,TBC,I-Engineering,Muhamood Kyongo,Allan Kavuma,2.2194067,32.8450667,#N/A,#N/A,#N/A,I-Engineering,Muhamood Kyongo,
608234,Namwendwa,TBC,TBC,TBC,Netis,Emmanuel Kafuko,Kenneth Andama,0.917548333,33.26576,#N/A,#N/A,#N/A,Netis,Emmanuel Kafuko,
607381,Lunguja Zone,TBC,TBC,TBC,Camusat,Christopher Alituha,Faridah Nantege,0.3136707,32.5338263,#N/A,#N/A,#N/A,Camusat,Christopher Alituha,
608122,Kaliro_Alarm Group,TBC,TBC,TBC,Netis,Emmanuel Kafuko,Kenneth Andama,0.94434,33.48792,#N/A,#N/A,#N/A,Netis,Emmanuel Kafuko,
609286,Nyakaita,TBC,TBC,TBC,Camusat,Thomasi Seruyange,Faridah Nantege,-0.4586624,31.0183766,#N/A,#N/A,#N/A,Camusat,Thomasi Seruyange,
609727,Kikusa,TBC,TBC,TBC,Camusat,Abu Kasamba,Faridah Nantege,0.1355839,32.5487969,#N/A,#N/A,#N/A,Camusat,Paul Mbabazi (Camusat),
607079,Butabika,TBC,TBC,TBC,Netis,Paul Mbabazi,Kenneth Andama,0.3171767,32.6567817,#N/A,#N/A,#N/A,Netis,Benbridge Mulongo,
607432,Matete_Rakai,TBC,TBC,TBC,Camusat,M Patrick Kalibbala,Faridah Nantege,-0.24126,31.4870196,#N/A,#N/A,#N/A,Camusat,M Patrick Kalibbala,
609588,Kiwatule 2,TBC,TBC,TBC,NET_to_IENG,Benbridge Mulongo,Kenneth Andama,0.3734447,32.6218212,#N/A,#N/A,NET_to_IENG,Netis,Benbridge Mulongo,
609292,Nyakishenyi,TBC,TBC,TBC,Camusat,Denis Masaba,Faridah Nantege,-0.979795,29.89553,#N/A,#N/A,#N/A,Camusat,Denis Masaba,
605558,Nyakwae,TBC,TBC,TBC,Netis,Moses Wandera,Kenneth Andama,2.5272847,33.9912966,#N/A,#N/A,#N/A,Netis,Moses Wandera,
606119,Nyakasanga,TBC,TBC,TBC,Camusat,Stephen Rwabwogo,Faridah Nantege,0.1836888,30.0826009,#N/A,#N/A,#N/A,Camusat,Stephen Rwabwogo,
608646,Paicho,TBC,TBC,TBC,I-Engineering,Moses Kaganda,Allan Kavuma,2.8978688,32.4566504,#N/A,#N/A,#N/A,I-Engineering,Moses Kaganda,
605350,Mbuya MOD,TBC,TBC,TBC,Netis,Paul Mbabazi,Kenneth Andama,0.3265263,32.6302428,#N/A,#N/A,#N/A,Netis,Benbridge Mulongo,
606400,Bukabala Zone,TBC,TBC,TBC,Netis,Samuel Naseke,Kenneth Andama,0.3925424,33.1742126,#N/A,#N/A,#N/A,Netis,Samuel Naseke,
701435,Walanga,TBC,TBC,TBC,Netis,Emmanuel Kafuko,Kenneth Andama,0.5701347,33.5528497,#N/A,#N/A,#N/A,Netis,Emmanuel Kafuko,
609521,Abalokodi,TBC,TBC,TBC,I-Engineering,Moses Kaganda,Allan Kavuma,3.4012733,32.1183817,#N/A,#N/A,#N/A,I-Engineering,Moses Kaganda,
605977,Nakiwogo,TBC,TBC,TBC,Camusat,Abu Kasamba,Faridah Nantege,0.0791849,32.456774,#N/A,#N/A,#N/A,Camusat,Paul Mbabazi (Camusat),
606390,Ovino Shopping Mall,TBC,TBC,TBC,IENG_to_New_Vendor,Joash Lubwama,Allan Kavuma,0.3101535,32.5710954,IENG_to_New_Vendor,#N/A,#N/A,I-Engineering,Joash Lubwama,
609064,Hapuuyo,TBC,TBC,TBC,Camusat,Stephen Rwabwogo,Faridah Nantege,0.5990033,31.0595032,#N/A,#N/A,#N/A,Camusat,Stephen Rwabwogo,
609608,Kyamula 2,TBC,TBC,TBC,Netis,Paul Mbabazi,Kenneth Andama,0.2562367,32.6076217,#N/A,#N/A,#N/A,Netis,Paul Mbabazi,
701242,Tororo Airfield,TBC,TBC,TBC,Netis,Jude Musana,Kenneth Andama,0.6795683,34.164325,#N/A,#N/A,#N/A,Netis,Jude Musana,
605529,Nateete Central,TBC,TBC,TBC,Camusat,Abu Kasamba,Faridah Nantege,0.302232,32.5261749,#N/A,#N/A,#N/A,Camusat,Christopher Alituha,
609620,Lutunda Zone 2,TBC,TBC,TBC,NET_to_IENG,Benbridge Mulongo,Kenneth Andama,0.3727666,32.579177,#N/A,#N/A,NET_to_IENG,Netis,Benbridge Mulongo,
609863,Kyanju Cell,TBC,TBC,TBC,Camusat,Stephen Rwabwogo,Faridah Nantege,0.755192,30.5466319,#N/A,#N/A,#N/A,Camusat,Stephen Rwabwogo,
609634,Kenga,TBC,TBC,TBC,Camusat,Stephen Rwabwogo,Faridah Nantege,0.878035,30.84573,#N/A,#N/A,#N/A,Camusat,Stephen Rwabwogo,
607718,Wankulukuku,TBC,TBC,TBC,Camusat,Abu Kasamba,Faridah Nantege,0.277234,32.5525383,#N/A,#N/A,#N/A,Camusat,Christopher Alituha,
606178,Nyamatunga,TBC,TBC,TBC,Camusat,Stephen Rwabwogo,Faridah Nantege,-0.0368005,29.8345728,#N/A,#N/A,#N/A,Camusat,Stephen Rwabwogo,
701163,Najjera,TBC,TBC,TBC,NET_to_IENG,Benbridge Mulongo,Kenneth Andama,0.374567,32.6263733,#N/A,#N/A,NET_to_IENG,Netis,Benbridge Mulongo,
605852,Lusanja,TBC,TBC,TBC,I-Engineering,Joash Lubwama,Allan Kavuma,0.4140591,32.5718796,#N/A,#N/A,#N/A,I-Engineering,Joash Lubwama,
607679,Mbuya,TBC,TBC,TBC,Netis,Paul Mbabazi,Kenneth Andama,0.3235617,32.63052,#N/A,#N/A,#N/A,Netis,Benbridge Mulongo,
606313,Ongongoja,TBC,TBC,TBC,Netis,Moses Wandera,Kenneth Andama,2.2017128,33.9693274,#N/A,#N/A,#N/A,Netis,Moses Wandera,
608637,Oraba2,TBC,TBC,TBC,I-Engineering,Innocent Ayiko,Allan Kavuma,3.52414,30.88544,#N/A,#N/A,#N/A,I-Engineering,Abu Kasamba,
607120,Freedom City Entebbe,TBC,TBC,TBC,Camusat,Abu Kasamba,Faridah Nantege,0.2741553,32.5654869,#N/A,#N/A,#N/A,Camusat,Paul Mbabazi (Camusat),
605629,Pacho-Chwero,TBC,TBC,TBC,I-Engineering,Moses Kaganda,Allan Kavuma,2.8977939,32.4544527,#N/A,#N/A,#N/A,I-Engineering,Moses Kaganda,
606633,Nyakajumo,TBC,TBC,TBC,Camusat,Denis Masaba,Faridah Nantege,-0.68678,30.30240833,#N/A,#N/A,#N/A,Camusat,Denis Masaba,
701243,Osukuru Market,TBC,TBC,TBC,Netis,Jude Musana,Kenneth Andama,0.6594267,34.1734233,#N/A,#N/A,#N/A,Netis,Jude Musana,
608235,Namwendwa_B,TBC,TBC,TBC,Netis,Emmanuel Kafuko,Kenneth Andama,0.901548333,33.27552333,#N/A,#N/A,#N/A,Netis,Emmanuel Kafuko,
609145,Katinda,TBC,TBC,TBC,Camusat,Denis Masaba,Faridah Nantege,-0.936773275,30.22820215,#N/A,#N/A,#N/A,Camusat,Denis Masaba,
609726,Kanyanya Zone,TBC,TBC,TBC,NET_to_IENG,Benbridge Mulongo,Kenneth Andama,0.3664229,32.5779906,#N/A,#N/A,NET_to_IENG,Netis,Benbridge Mulongo,
605709,Migadde,TBC,TBC,TBC,I-Engineering,Robert Otim,Allan Kavuma,0.5257707,32.5183264,#N/A,#N/A,#N/A,I-Engineering,Robert Otim,
701832,Kadimukoli A,TBC,TBC,TBC,Netis,Jude Musana,Kenneth Andama,1.1068853,34.0634615,#N/A,#N/A,#N/A,Netis,Jude Musana,
609543,Mite,TBC,TBC,TBC,I-Engineering,Innocent Ayiko,Allan Kavuma,3.0189633,30.8695167,#N/A,#N/A,#N/A,I-Engineering,Abu Kasamba,
701404,Lamit Kapim ,TBC,TBC,TBC,I-Engineering,Moses Kaganda,Allan Kavuma,3.318278333,32.87245833,#N/A,#N/A,#N/A,I-Engineering,Moses Kaganda,
608591,Lira 1,TBC,TBC,TBC,I-Engineering,Muhamood Kyongo,Allan Kavuma,2.2377717,32.89436,#N/A,#N/A,#N/A,I-Engineering,Muhamood Kyongo,
609699,Kijapani,TBC,TBC,TBC,I-Engineering,Joash Lubwama,Allan Kavuma,0.3935486,32.5526064,#N/A,#N/A,#N/A,I-Engineering,Joash Lubwama,
701445,Aryowet,TBC,TBC,TBC,Netis,Jude Musana,Kenneth Andama,1.4861663,34.47979388,#N/A,#N/A,#N/A,Netis,Jude Musana,
701858,Aboli,TBC,TBC,TBC,I-Engineering,Muhamood Kyongo,Allan Kavuma,2.0598082,33.1540583,#N/A,#N/A,#N/A,I-Engineering,Muhamood Kyongo,
609518,Nsakya,TBC,TBC,TBC,Netis,Samuel Naseke,Kenneth Andama,0.391768333,33.01314167,#N/A,#N/A,#N/A,Netis,Samuel Naseke,
605966,Nyenga,TBC,TBC,TBC,Netis,Samuel Naseke,Kenneth Andama,0.3282983,33.1228008,#N/A,#N/A,#N/A,Netis,Samuel Naseke,
701808,Kabakedi,TBC,TBC,TBC,I-Engineering,Robert Otim,Allan Kavuma,0.8389417,32.539105,#N/A,#N/A,#N/A,I-Engineering,Robert Otim,
606278,Balintuma,TBC,TBC,TBC,Camusat,Abu Kasamba,Faridah Nantege,0.31287415,32.55743824,#N/A,#N/A,#N/A,Camusat,Paul Mbabazi (Camusat),
701728,Kikaaya Ddungu,TBC,TBC,TBC,NET_to_IENG,Benbridge Mulongo,Kenneth Andama,0.3744147,32.5902168,#N/A,#N/A,NET_to_IENG,Netis,Benbridge Mulongo,
605621,Mateete,TBC,TBC,TBC,Camusat,M Patrick Kalibbala,Faridah Nantege,-0.2403509,31.4888064,#N/A,#N/A,#N/A,Camusat,M Patrick Kalibbala,
605787,Mombi,TBC,TBC,TBC,IENG_to_New_Vendor,Latima Musoke,Allan Kavuma,1.917741667,32.09811167,IENG_to_New_Vendor,#N/A,#N/A,I-Engineering,Latima Musoke,
607100,Clock Tower,TBC,TBC,TBC,Netis,Paul Mbabazi,Kenneth Andama,0.3077717,32.5799973,#N/A,#N/A,#N/A,Netis,Paul Mbabazi,
605791,Namaasa,TBC,TBC,TBC,IENG_to_New_Vendor,Robert Otim,Allan Kavuma,1.3591733,32.37151,IENG_to_New_Vendor,#N/A,#N/A,I-Engineering,Robert Otim,
607768,Bwerenga,TBC,TBC,TBC,Camusat,Abu Kasamba,Faridah Nantege,0.1296508,32.5553283,#N/A,#N/A,#N/A,Camusat,Paul Mbabazi (Camusat),
607389,Luzira,TBC,TBC,TBC,Netis,Paul Mbabazi,Kenneth Andama,0.301465,32.64865,#N/A,#N/A,#N/A,Netis,Benbridge Mulongo,
609560,Ojulua Cell,TBC,TBC,TBC,I-Engineering,Innocent Ayiko,Allan Kavuma,3.02467,30.9154599,#N/A,#N/A,#N/A,I-Engineering,Abu Kasamba,
606477,Buwoya,TBC,TBC,TBC,Netis,Emmanuel Kafuko,Kenneth Andama,0.5918734,33.4599682,#N/A,#N/A,#N/A,Netis,Emmanuel Kafuko,
606631,Te-Okut,TBC,TBC,TBC,I-Engineering,Muhamood Kyongo,Allan Kavuma,2.6186552,32.9403195,#N/A,#N/A,#N/A,I-Engineering,Muhamood Kyongo,
607275,Kiruddu Hospital,TBC,TBC,TBC,Netis,Paul Mbabazi,Kenneth Andama,0.2472645,32.6139506,#N/A,#N/A,#N/A,Netis,Paul Mbabazi,
609672,Naluvule,TBC,TBC,TBC,I-Engineering,Robert Otim,Allan Kavuma,0.7741917,32.5048233,#N/A,#N/A,#N/A,I-Engineering,Robert Otim,
607757,Makamba Road,TBC,TBC,TBC,Camusat,Christopher Alituha,Faridah Nantege,0.3161629,32.5425661,#N/A,#N/A,#N/A,Camusat,Christopher Alituha,
605317,Mutukula,TBC,TBC,TBC,Camusat,M Patrick Kalibbala,Faridah Nantege,-0.9986194,31.4178042,#N/A,#N/A,#N/A,Camusat,M Patrick Kalibbala,
606680,Burabira,TBC,TBC,TBC,NET_to_IENG,Benbridge Mulongo,Kenneth Andama,0.3833304,32.6221113,#N/A,#N/A,NET_to_IENG,Netis,Benbridge Mulongo,
605325,Kamwenge,TBC,TBC,TBC,Camusat,Stephen Rwabwogo,Faridah Nantege,0.1747321,30.4520895,#N/A,#N/A,#N/A,Camusat,Stephen Rwabwogo,
607909,Lower Mutundwe,TBC,TBC,TBC,Camusat,Abu Kasamba,Faridah Nantege,0.2803456,32.5408403,#N/A,#N/A,#N/A,Camusat,Christopher Alituha,
608147,Kengere,TBC,TBC,TBC,Netis,Moses Wandera,Kenneth Andama,1.7107114,33.6254716,#N/A,#N/A,#N/A,Netis,Moses Wandera,
606430,Kateki,TBC,TBC,TBC,Netis,Jude Musana,Kenneth Andama,0.5373883,34.1230117,#N/A,#N/A,#N/A,Netis,Jude Musana,
701782,Bweramule,TBC,TBC,TBC,Camusat,Stephen Rwabwogo,Faridah Nantege,0.8992,30.1891983,#N/A,#N/A,#N/A,Camusat,Stephen Rwabwogo,
606567,Nakivubo 2,TBC,TBC,TBC,IENG_to_New_Vendor,Joash Lubwama,Allan Kavuma,0.3130516,32.5734217,IENG_to_New_Vendor,#N/A,#N/A,I-Engineering,Joash Lubwama,
605367,Lyantonde,TBC,TBC,TBC,Camusat,Thomasi Seruyange,Faridah Nantege,-0.4437844,31.0694794,#N/A,#N/A,#N/A,Camusat,Thomasi Seruyange,
606699,Bulaza,TBC,TBC,TBC,Camusat,Stephen Rwabwogo,Faridah Nantege,0.996343333,30.71888833,#N/A,#N/A,#N/A,Camusat,Stephen Rwabwogo,
606134,Bala,TBC,TBC,TBC,I-Engineering,Muhamood Kyongo,Allan Kavuma,2.129105,32.7160983,#N/A,#N/A,#N/A,I-Engineering,Muhamood Kyongo,
609402,Nyakarama North,TBC,TBC,TBC,Camusat,Denis Masaba,Faridah Nantege,-0.699005,30.29853667,#N/A,#N/A,#N/A,Camusat,Denis Masaba,
609802,Kicucuula,TBC,TBC,TBC,Camusat,Christopher Alituha,Faridah Nantege,0.6499167,31.61006,#N/A,#N/A,#N/A,Camusat,Christopher Alituha,
701830,Kameruka,TBC,TBC,TBC,Netis,Jude Musana,Kenneth Andama,1.1549751,33.9852334,#N/A,#N/A,#N/A,Netis,Jude Musana,
607407,Makerere Business School,TBC,TBC,TBC,Netis,Paul Mbabazi,Kenneth Andama,0.3299608,32.6167264,#N/A,#N/A,#N/A,Netis,Benbridge Mulongo,
607698,Kyamasansa,TBC,TBC,TBC,Camusat,Christopher Alituha,Faridah Nantege,0.5437317,31.7571667,#N/A,#N/A,#N/A,Camusat,Christopher Alituha,
609090,Kabale2,TBC,TBC,TBC,Camusat,Denis Masaba,Faridah Nantege,-1.2547899,29.9925266,#N/A,#N/A,#N/A,Camusat,Denis Masaba,
606058,Savanna,TBC,TBC,TBC,Camusat,Denis Masaba,Faridah Nantege,-0.7097626,29.6661627,#N/A,#N/A,#N/A,Camusat,Denis Masaba,
605476,Kyengera_Market,TBC,TBC,TBC,Camusat,Abu Kasamba,Faridah Nantege,0.2922565,32.500176,#N/A,#N/A,#N/A,Camusat,Christopher Alituha,
608624,Ochero,TBC,TBC,TBC,Netis,Moses Wandera,Kenneth Andama,1.6780674,33.0108926,#N/A,#N/A,#N/A,Netis,Moses Wandera,
606148,Mpambire,TBC,TBC,TBC,Camusat,M Patrick Kalibbala,Faridah Nantege,0.1956554,32.2904175,#N/A,#N/A,#N/A,Camusat,M Patrick Kalibbala,
606063,Kamusi,TBC,TBC,TBC,Netis,Jude Musana,Kenneth Andama,1.295956317,34.329965,#N/A,#N/A,#N/A,Netis,Jude Musana,
609998,Muyenga,TBC,TBC,TBC,Netis,Paul Mbabazi,Kenneth Andama,0.2967644,32.6239164,#N/A,#N/A,#N/A,Netis,Paul Mbabazi,
701251,Kikubajinja,TBC,TBC,TBC,I-Engineering,Robert Otim,Allan Kavuma,0.8128978,32.5052814,#N/A,#N/A,#N/A,I-Engineering,Robert Otim,
605485,Kawempe,TBC,TBC,TBC,I-Engineering,Joash Lubwama,Allan Kavuma,0.3809328,32.556844,#N/A,#N/A,#N/A,I-Engineering,Joash Lubwama,
605410,Kyenjojo,TBC,TBC,TBC,Camusat,Stephen Rwabwogo,Faridah Nantege,0.5812233,30.7127217,#N/A,#N/A,#N/A,Camusat,Stephen Rwabwogo,
701279,Ayilo,TBC,TBC,TBC,I-Engineering,Moses Kaganda,Allan Kavuma,3.2896567,31.9428433,#N/A,#N/A,#N/A,I-Engineering,Moses Kaganda,
701260,Busowoobi,TBC,TBC,TBC,Netis,Emmanuel Kafuko,Kenneth Andama,0.6069601,33.529906,#N/A,#N/A,#N/A,Netis,Emmanuel Kafuko,
701537,Naitondo,TBC,TBC,TBC,IENG_to_New_Vendor,Robert Otim,Allan Kavuma,1.328895,32.422095,IENG_to_New_Vendor,#N/A,#N/A,I-Engineering,Robert Otim,
609339,Rwebisengo_Rp,TBC,TBC,TBC,Camusat,Stephen Rwabwogo,Faridah Nantege,1.046695,30.266905,#N/A,#N/A,#N/A,Camusat,Stephen Rwabwogo,
605177,KADIC,TBC,TBC,TBC,Netis,Benbridge Mulongo,Kenneth Andama,0.3504163,32.6038665,#N/A,#N/A,#N/A,Netis,Benbridge Mulongo,
606206,Kabuga Hill,TBC,TBC,TBC,Camusat,Stephen Rwabwogo,Faridah Nantege,0.2246874,30.4825778,#N/A,#N/A,#N/A,Camusat,Stephen Rwabwogo,
607290,Kisubi Bay,TBC,TBC,TBC,Camusat,Abu Kasamba,Faridah Nantege,0.1045597,32.5724382,#N/A,#N/A,#N/A,Camusat,Paul Mbabazi (Camusat),
609448,Mbuya Barracks,TBC,TBC,TBC,Netis,Paul Mbabazi,Kenneth Andama,0.3220928,32.6237659,#N/A,#N/A,#N/A,Netis,Benbridge Mulongo,
608173,Mabira,TBC,TBC,TBC,Netis,Samuel Naseke,Kenneth Andama,0.398531667,33.02745667,#N/A,#N/A,#N/A,Netis,Samuel Naseke,
701471,Kakiika ,TBC,TBC,TBC,Netis,Samuel Naseke,Kenneth Andama,0.94529,32.83041,#N/A,#N/A,#N/A,Netis,Samuel Naseke,
607747,Nalusugga,TBC,TBC,TBC,I-Engineering,Robert Otim,Allan Kavuma,0.4757188,32.5702028,#N/A,#N/A,#N/A,I-Engineering,Robert Otim,
606002,Kyaliwajjala_TC,TBC,TBC,TBC,NET_to_IENG,Benbridge Mulongo,Kenneth Andama,0.3808632,32.6465691,#N/A,#N/A,NET_to_IENG,Netis,Benbridge Mulongo,
701831,Bulweta ,TBC,TBC,TBC,Netis,Jude Musana,Kenneth Andama,1.1190429,33.9436193,#N/A,#N/A,#N/A,Netis,Jude Musana,
606883,Upland,TBC,TBC,TBC,I-Engineering,Moses Kaganda,Allan Kavuma,3.2951841,32.8867396,#N/A,#N/A,#N/A,I-Engineering,Moses Kaganda,
605083,Ntinda,TBC,TBC,TBC,Netis,Benbridge Mulongo,Kenneth Andama,0.3452539,32.6180483,#N/A,#N/A,0,Netis,Benbridge Mulongo,
605216,Katuna,TBC,TBC,TBC,Camusat,Denis Masaba,Faridah Nantege,-1.3607083,29.9996233,#N/A,#N/A,#N/A,Camusat,Denis Masaba,
